id;gen;sp;ssp;en;rec;cnt;loc;lat;lng;alt;type;url;file;file-name;time;date;Scientifique_name;Species;Number_recording;Nb_with_others;Nb_with_loc;Nb_with_cnt;order;family;genus
660542;Saxicola;rubetra;;Whinchat;Domagoj Tomičić;Croatia;Oprisavci, Općina Oprisavci, Brodsko-posavska županija;45.1383;18.227;80;adult, alarm call;//xeno-canto.org/660542;https://xeno-canto.org/660542/download;XC660542-smeđeglavi zov (online-audio-converter.com).mp3;09:30;02/07/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
660541;Saxicola;rubetra;;Whinchat;Domagoj Tomičić;Croatia;Oprisavci, Općina Oprisavci, Brodsko-posavska županija;45.1359;18.2181;80;adult, male, song;//xeno-canto.org/660541;https://xeno-canto.org/660541/download;XC660541-smeđeglavi pjev.mp3;10:00;02/07/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
659264;Saxicola;rubetra;;Whinchat;Uku Paal;Estonia;Jõgisoo, Järva Parish, Järva maakond;59.1812;25.8604;100;male, song;//xeno-canto.org/659264;https://xeno-canto.org/659264/download;XC659264-SAXTRA J6GISOO 210626_3248.mp3;07:30;26/06/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
659263;Saxicola;rubetra;;Whinchat;Uku Paal;Estonia;Jõgisoo, Järva Parish, Järva maakond;59.1812;25.8604;100;male, song;//xeno-canto.org/659263;https://xeno-canto.org/659263/download;XC659263-SAXTRA J6GISOO 210626_3247.mp3;07:30;26/06/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
658650;Saxicola;rubetra;;Whinchat;Sean Morris;United Kingdom;Kilmory Glen, Isle of Rum, Scotland;57.0307;-6.3481;40;mimicry/imitation, song;//xeno-canto.org/658650;https://xeno-canto.org/658650/download;XC658650-Whinchat mid tree plot 17 May 2021 1115.mp3;11:15;17/05/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
656537;Saxicola;rubetra;;Whinchat;Francesco Sottile;Italy;Bagolino, Provincia di Brescia, Lombardia;45.8354;10.396;1800;adult, male, song;//xeno-canto.org/656537;https://xeno-canto.org/656537/download;XC656537-Stiaccino song_0613_1440.mp3;14:40;13/06/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
653215;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;La Salette-Fallavaux, Isère, Auvergne-Rhône-Alpes;44.8593;5.9681;1900;mimicry/imitation, song;//xeno-canto.org/653215;https://xeno-canto.org/653215/download;XC653215-Tarier des pres chant imitatif merle cisticole +.mp3;17:00;29/05/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
653213;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;La Salette-Fallavaux, Isère, Auvergne-Rhône-Alpes;44.8593;5.9681;1900;song;//xeno-canto.org/653213;https://xeno-canto.org/653213/download;XC653213-Tarier des pres chant +.mp3;17:00;29/05/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
653141;Saxicola;rubetra;;Whinchat;Ulf Elman;Sweden;Grystaviken, Enköping, Uppsala län;59.5207;17.4029;0;male, mimicry/imitation, song;//xeno-canto.org/653141;https://xeno-canto.org/653141/download;XC653141-210531_0434 Buskskvätta enkelbeckasin stare.mp3;07:39;31/05/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
652414;Saxicola;rubetra;;Whinchat;Johan Södercrantz;Sweden;Klångsta, Hudiksvall County, Gävleborgs län;61.7048;16.9261;40;mimicry/imitation, song;//xeno-canto.org/652414;https://xeno-canto.org/652414/download;XC652414-210522-0200_[A]_buskskvätta_sång_Klångsta_[Telinga+Zoom]_edit.mp3;02:00;22/05/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
650683;Saxicola;rubetra;;Whinchat;Alan Dalton;Sweden;Bro, Upplands-Bro Municipality, Stockholms län;59.4899;17.6589;10;adult, male, song;//xeno-canto.org/650683;https://xeno-canto.org/650683/download;XC650683-Whinchat in song 22 may bro.mp3;11:00;0202-05-22;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
650679;Saxicola;rubetra;;Whinchat;Alan Dalton;Sweden;Bro, Upplands-Bro Municipality, Stockholms län;59.4899;17.6589;10;adult, male, song;//xeno-canto.org/650679;https://xeno-canto.org/650679/download;XC650679-Whinchat 22 May Bro.mp3;11:00;22/05/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
648965;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Degernäs, Umeå, Västerbottens län;63.7599;20.2763;10;song;//xeno-canto.org/648965;https://xeno-canto.org/648965/download;XC648965-Buskskvätta_20.mp3;10:00;16/05/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
648855;Saxicola;rubetra;;Whinchat;Sean Morris;United Kingdom;Kilmory Glen, Isle of Rum, Scotland;57.0307;-6.3481;40;adult, male, song;//xeno-canto.org/648855;https://xeno-canto.org/648855/download;XC648855-Whinchat Kilmory 15 May 2021 1138.mp3;11:38;15/05/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
648317;Saxicola;rubetra;;Whinchat;Olivier SWIFT;France;Cauterets, Hautes-Pyrénées, Occitanie;42.8838;-0.1557;1800;song;//xeno-canto.org/648317;https://xeno-canto.org/648317/download;XC648317-SAXRUB_100623_Cambasque08.mp3;12:12;23/06/2010;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
648316;Saxicola;rubetra;;Whinchat;Olivier SWIFT;France;Cauterets, Hautes-Pyrénées, Occitanie;42.8838;-0.1557;1800;song;//xeno-canto.org/648316;https://xeno-canto.org/648316/download;XC648316-SAXRUB_100623_Cambasque07.mp3;09:03;23/06/2010;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
644857;Saxicola;rubetra;;Whinchat;Ruslan Mazuryk;Ukraine;Toky, Pidvolochys'kyi district, Ternopil's'ka oblast;49.634;26.2213;?;adult, male, song;//xeno-canto.org/644857;https://xeno-canto.org/644857/download;XC644857-MVI_3178.mp3;19:07;02/05/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
641771;Saxicola;rubetra;;Whinchat;Marcel Gil Velasco;Spain;El Puerto, Somiedo, Asturies;43.0243;-6.2292;1500;male, song;//xeno-canto.org/641771;https://xeno-canto.org/641771/download;XC641771-MGILVE_0650.mp3;09:30;22/04/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
641770;Saxicola;rubetra;;Whinchat;Marcel Gil Velasco;Spain;El Puerto, Somiedo, Asturies;43.0243;-6.2292;1500;male, song;//xeno-canto.org/641770;https://xeno-canto.org/641770/download;XC641770-MGILVE_0663.mp3;09:30;22/04/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
641769;Saxicola;rubetra;;Whinchat;Marcel Gil Velasco;Spain;El Puerto, Somiedo, Asturies;43.0243;-6.2292;1500;male, song;//xeno-canto.org/641769;https://xeno-canto.org/641769/download;XC641769-MGILVE_0664.mp3;09:30;22/04/2021;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
639754;Saxicola;rubetra;;Whinchat;Agris Celmins;Latvia;Penderi, Valles pagasts;56.4848;24.7784;50;song;//xeno-canto.org/639754;https://xeno-canto.org/639754/download;XC639754-Saxicola rubetra Whinchat song 2006-06-18 0544 Penderi, Valles pagasts 56.484790, 24.778383 (seen bird c) Telinga 5W.mp3;05:44;18/06/2006;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
639753;Saxicola;rubetra;;Whinchat;Agris Celmins;Latvia;Mežmuiža, Valles pagasts;56.4688;24.7642;50;song;//xeno-canto.org/639753;https://xeno-canto.org/639753/download;XC639753-Saxicola rubetra Whinchat song 2006-05-09 0952 Mezmuiza, Valles pagasts 56.468837, 24.764215 (seen bird b) Telinga 5W.mp3;09:52;09/05/2006;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
639752;Saxicola;rubetra;;Whinchat;Agris Celmins;Latvia;Penderi, Valles pagasts;56.4847;24.7758;50;song;//xeno-canto.org/639752;https://xeno-canto.org/639752/download;XC639752-Saxicola rubetra Whinchat song 2006-04-28 0739 Penderi, Valles pagasts 56.484705, 24.775785 (seen bird a) Telinga 5W.mp3;07:39;28/04/2006;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
639751;Saxicola;rubetra;;Whinchat;Agris Celmins;Latvia;Penderi, Valles pagasts;56.4817;24.7719;50;alarm call;//xeno-canto.org/639751;https://xeno-canto.org/639751/download;XC639751-Saxicola rubetra Whinchat alarm call 2006-07-08 0527 Penderi, Valles pagasts 56.481656, 24.771894 (seen) Telinga 5W.mp3;05:27;08/07/2006;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
637675;Saxicola;rubetra;;Whinchat;Regina Eidner;Germany;Oder-Spree (near  Spreenhagen), Brandenburg;52.3545;13.8226;40;song;//xeno-canto.org/637675;https://xeno-canto.org/637675/download;XC637675-DM673365_Bk_cutE_rau1_Noise.mp3;07:00;23/04/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
637671;Saxicola;rubetra;;Whinchat;Regina Eidner;Germany;Oder-Spree (near  Gosen-Neu Zittau), Brandenburg;52.3788;13.7862;30;song;//xeno-canto.org/637671;https://xeno-canto.org/637671/download;XC637671-DM673347_Bk-Steinfurt_cut_rau1_Noise.mp3;06:31;22/04/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
637670;Saxicola;rubetra;;Whinchat;Regina Eidner;Germany;Oder-Spree (near  Gosen-Neu Zittau), Brandenburg;52.3788;13.7862;30;song;//xeno-canto.org/637670;https://xeno-canto.org/637670/download;XC637670-DM673349_Bk-Kch-Steinfurt_cut1_rau1_Noise.mp3;06:40;22/04/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
619378;Saxicola;rubetra;;Whinchat;David Melichar;Czech Republic;Prášily, Klatovy, Plzeňský kraj;49.1738;13.3349;900;adult, imitation Carpodacus erythrinus, male, mimicry/imitation, song;//xeno-canto.org/619378;https://xeno-canto.org/619378/download;XC619378-ZhuriII_brambornicek_imituje_hyla.mp3;05:30;16/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
615637;Saxicola;rubetra;;Whinchat;Romuald Mikusek;Poland;Lawki Swamp, Biebrza NP, Gm. Trzcianne, moniecki, podlaskie;53.2854;22.5764;100;song;//xeno-canto.org/615637;https://xeno-canto.org/615637/download;XC615637-IV-_20200521_020510-2.30_Sax.rubetra.mp3;02:30;21/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
611444;Saxicola;rubetra;;Whinchat;Anders Westman;Sweden;Korvbo, Falun Municipality, Dalarnas län;60.6086;15.8386;140;adult, male, song;//xeno-canto.org/611444;https://xeno-canto.org/611444/download;XC611444-Buskskvätta_sång_2020-05-24_Korvbo_ZOOM0439.mp3;20:00;24/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
611029;Saxicola;rubetra;;Whinchat;Rombout de Wijs;Germany;Gützkow;53.93921;13.40899;?;song;//xeno-canto.org/611029;https://xeno-canto.org/611029/download;XC611029-SprosserBeiGutzkow_RdeWijs_9.mp3;?;12/06/2005;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
610785;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Hössjö, Umeå, Västerbottens län;63.7797;19.8571;80;aberrant, song;//xeno-canto.org/610785;https://xeno-canto.org/610785/download;XC610785-Buskskvätta_19.mp3;14:00;22/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
596551;Saxicola;rubetra;;Whinchat;Niels Van Doninck;Norway;Lierne, Trøndelag;64.4778;13.3206;400;adult, male, song;//xeno-canto.org/596551;https://xeno-canto.org/596551/download;XC596551-Paapje 20200609 1130 2a.mp3;11:30;09/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
596549;Saxicola;rubetra;;Whinchat;Niels Van Doninck;Norway;Lierne, Trøndelag;64.4778;13.3206;400;adult, male, song;//xeno-canto.org/596549;https://xeno-canto.org/596549/download;XC596549-Paapje 20200609 1130 1b.mp3;11:30;09/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
596548;Saxicola;rubetra;;Whinchat;Niels Van Doninck;Norway;Lierne, Trøndelag;64.4778;13.3206;400;adult, male, song;//xeno-canto.org/596548;https://xeno-canto.org/596548/download;XC596548-Paapje 20200609 1130 1a.mp3;11:30;09/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
596423;Saxicola;rubetra;;Whinchat;Niels Van Doninck;Norway;Lierne, Trøndelag;64.479;13.3194;380;song;//xeno-canto.org/596423;https://xeno-canto.org/596423/download;XC596423-Paapje 20200609 1120 1a.mp3;11:20;09/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
596422;Saxicola;rubetra;;Whinchat;Niels Van Doninck;Norway;Lierne, Trøndelag;64.479;13.3194;380;song;//xeno-canto.org/596422;https://xeno-canto.org/596422/download;XC596422-Paapje 20200609 1110 1a.mp3;11:10;09/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
596346;Saxicola;rubetra;;Whinchat;Niels Van Doninck;Norway;Lierne, Trøndelag;64.479;13.3194;380;male, song;//xeno-canto.org/596346;https://xeno-canto.org/596346/download;XC596346-Paapje 20200609 1050 4a.mp3;10:50;09/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
596345;Saxicola;rubetra;;Whinchat;Niels Van Doninck;Norway;Lierne, Trøndelag;64.479;13.3194;380;male, song;//xeno-canto.org/596345;https://xeno-canto.org/596345/download;XC596345-Paapje 20200609 1050 3a.mp3;10:50;09/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
596344;Saxicola;rubetra;;Whinchat;Niels Van Doninck;Norway;Lierne, Trøndelag;64.479;13.3194;380;male, song;//xeno-canto.org/596344;https://xeno-canto.org/596344/download;XC596344-Paapje 20200609 1050 2a.mp3;10:50;09/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
596343;Saxicola;rubetra;;Whinchat;Niels Van Doninck;Norway;Lierne, Trøndelag;64.479;13.3194;380;male, song;//xeno-canto.org/596343;https://xeno-canto.org/596343/download;XC596343-Paapje 20200609 1050 1a.mp3;10:50;09/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
594912;Saxicola;rubetra;;Whinchat;Simon Elliott;United Kingdom;Northumberland, England;55.2311;-2.0089;280;begging call, hatchling or nestling, tik calls;//xeno-canto.org/594912;https://xeno-canto.org/594912/download;XC594912-whchat-6317d08d-2.mp3;21:00;23/06/2015;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
594911;Saxicola;rubetra;;Whinchat;Simon Elliott;United Kingdom;Northumberland, England;55.2311;-2.0089;280;begging call, hatchling or nestling;//xeno-canto.org/594911;https://xeno-canto.org/594911/download;XC594911-whchat-6317d08d-1.mp3;21:00;23/06/2015;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
594910;Saxicola;rubetra;;Whinchat;Simon Elliott;United Kingdom;Northumberland, England;55.2311;-2.0089;280;adult, alarm call, male;//xeno-canto.org/594910;https://xeno-canto.org/594910/download;XC594910-whchat-631710.mp3;18:30;21/06/1990;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
594909;Saxicola;rubetra;;Whinchat;Simon Elliott;United Kingdom;Northumberland, England;55.2311;-2.0089;280;adult, alarm call, female;//xeno-canto.org/594909;https://xeno-canto.org/594909/download;XC594909-whchat-631709.mp3;18:30;21/06/1990;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
594908;Saxicola;rubetra;;Whinchat;Simon Elliott;United Kingdom;Northumberland, England;55.2311;-2.0089;280;adult, alarm call, male;//xeno-canto.org/594908;https://xeno-canto.org/594908/download;XC594908-whchat-6317d10a.mp3;07:30;06/07/2017;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
594907;Saxicola;rubetra;;Whinchat;Simon Elliott;United Kingdom;Northumberland, England;55.2311;-2.0089;280;male, mimicry/imitation, song;//xeno-canto.org/594907;https://xeno-canto.org/594907/download;XC594907-whchat-6317d09a.mp3;06:00;19/05/2017;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
594906;Saxicola;rubetra;;Whinchat;Simon Elliott;United Kingdom;Northumberland, England;55.2311;-2.0089;280;male, mimicry/imitation, song;//xeno-canto.org/594906;https://xeno-canto.org/594906/download;XC594906-whchat-6317d09b.mp3;05:30;19/05/2017;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
594905;Saxicola;rubetra;;Whinchat;Simon Elliott;United Kingdom;Levisham, North Yorkshire, England;54.306;-0.7364;160;male, mimicry/imitation, song;//xeno-canto.org/594905;https://xeno-canto.org/594905/download;XC594905-whchat-6317d01.mp3;03:30;26/05/1992;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
592135;Saxicola;rubetra;;Whinchat;Luca Forneris;Italy;Verrayes (near  Lauzon), Valle d'Aosta, Valle d'Aosta;45.7811;7.553;1500;call;//xeno-canto.org/592135;https://xeno-canto.org/592135/download;XC592135-stiaccino.mp3;18:00;16/07/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
588166;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Hössjö, Umeå, Västerbottens län;63.7797;19.8571;80;song;//xeno-canto.org/588166;https://xeno-canto.org/588166/download;XC588166-Buskskvätta_18.mp3;06:00;23/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
587965;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Hössjö, Umeå, Västerbottens län;63.7797;19.8571;80;song;//xeno-canto.org/587965;https://xeno-canto.org/587965/download;XC587965-Buskskvätta_17.mp3;20:00;21/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
576280;Saxicola;rubetra;;Whinchat;Bodo Sonnenburg;Germany;Dahme-Spreewald (near  Heidesee), Brandenburg;52.2921;13.8027;30;adult, alarm call, call, female, male;//xeno-canto.org/576280;https://xeno-canto.org/576280/download;XC576280-braunk0626.mp3;06:26;16/07/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
575724;Saxicola;rubetra;;Whinchat;Stanislas Wroza;Estonia;Matsalu National Park, Ridala Parish, Läänemaa;58.781;23.6618;0;"""dui"", ""tek"", call";//xeno-canto.org/575724;https://xeno-canto.org/575724/download;XC575724-Tarier des pres tek et dui +.mp3;21:30;07/07/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
573367;Saxicola;rubetra;;Whinchat;Albert Lastukhin;Russian Federation;Cheboksarskiy Rayon, Chuvashia;56.0747;47.3757;130;alarm call;//xeno-canto.org/573367;https://xeno-canto.org/573367/download;XC573367-Saxicola rubetra  200704_015, AAB alarm.MP3;09:00;04/07/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
572337;Saxicola;rubetra;;Whinchat;Thomas Bergman;Sweden;Norra Långsbo, Delsbo, Hälsingland;61.8339;16.6;50;alarm call, call, male;//xeno-canto.org/572337;https://xeno-canto.org/572337/download;XC572337-Buskskvätta_varningsläte_lockläte_Norra_Långsbo_20200627_0703_AABB_redigerad_202006.mp3;07:03;27/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
571146;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Lycksele Municipality, Västerbottens län;64.5927;18.6786;220;song;//xeno-canto.org/571146;https://xeno-canto.org/571146/download;XC571146-Buskskvätta_16.mp3;06:00;19/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
570432;Saxicola;rubetra;;Whinchat;Regina Eidner;Germany;Dahme-Spreewald (near  Schönefeld), Brandenburg;52.3663;13.5345;50;song;//xeno-canto.org/570432;https://xeno-canto.org/570432/download;XC570432-DM673422_Bk-BER_cut1_rau1_Noise_rau1.mp3;08:59;26/04/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
570214;Saxicola;rubetra;;Whinchat;Regina Eidner;Germany;Dahme-Spreewald (near  Schönefeld), Brandenburg;52.3521;13.5335;40;song;//xeno-canto.org/570214;https://xeno-canto.org/570214/download;XC570214-DM673506_Bk-komment_cutdiv_rau1_Noise.mp3;08:37;10/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
569258;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Le Reposoir, Haute-Savoie, Auvergne-Rhône-Alpes;46.0083;6.4886;1900;song;//xeno-canto.org/569258;https://xeno-canto.org/569258/download;XC569258-Tarier des pres chant ++.mp3;07:00;11/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
569256;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Le Reposoir, Haute-Savoie, Auvergne-Rhône-Alpes;46.0083;6.4886;1900;song;//xeno-canto.org/569256;https://xeno-canto.org/569256/download;XC569256-Tarier des pres chant +.mp3;07:00;11/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
569253;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Le Reposoir, Haute-Savoie, Auvergne-Rhône-Alpes;46.0083;6.4886;1900;song;//xeno-canto.org/569253;https://xeno-canto.org/569253/download;XC569253-Tarier des pres chant + 2.mp3;07:00;11/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
568718;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Degernäs, Umeå, Västerbottens län;63.7599;20.2763;10;male, song;//xeno-canto.org/568718;https://xeno-canto.org/568718/download;XC568718-Buskskvätta_15.mp3;09:00;15/06/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
565798;Saxicola;rubetra;;Whinchat;Rob van Bemmelen;Sweden;Sorsele Municipality, Västerbottens län;66.0356;16.2642;750;male, song;//xeno-canto.org/565798;https://xeno-canto.org/565798/download;XC565798-190619_03_Saxicola_rubetra.mp3;06:30;19/06/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
563242;Saxicola;rubetra;;Whinchat;Ulf Elman;Sweden;Hummelstaviken, Trögden, Uppland;59.5617;17.3841;0;mimicry/imitation, song;//xeno-canto.org/563242;https://xeno-canto.org/563242/download;XC563242-200529_10 Okänd sävsångare koltrast buskskvätta.mp3;02:45;29/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
562985;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Degernäs, Umeå, Västerbottens län;63.7599;20.2763;10;male, song;//xeno-canto.org/562985;https://xeno-canto.org/562985/download;XC562985-Buskskvätta_14.mp3;20:00;28/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
562334;Saxicola;rubetra;;Whinchat;Fabian Schneider;Switzerland;Geschinen, Goms, Wallis;46.4959;8.2879;1300;mimicry/imitation, song;//xeno-canto.org/562334;https://xeno-canto.org/562334/download;XC562334-Saxrub_Geschinen_26.05.2020.mp3;10:00;26/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
561736;Saxicola;rubetra;;Whinchat;Alan Dalton;Sweden;Sandemar;59.1248;18.3501;10;male, song;//xeno-canto.org/561736;https://xeno-canto.org/561736/download;XC561736-Whinchat.mp3;09:00;24/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
561283;Saxicola;rubetra;;Whinchat;Krzysztof Deoniziak;Poland;Gmina Gródek, Podlaskie Voivodeship;53.0216;23.7258;160;adult, male, song;//xeno-canto.org/561283;https://xeno-canto.org/561283/download;XC561283-saxicola_rubetra_podlaskie_2020.05.23_0716.mp3;06:30;23/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
561076;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Hössjö, Umeå, Västerbottens län;63.7797;19.8571;80;song;//xeno-canto.org/561076;https://xeno-canto.org/561076/download;XC561076-Buskskvätta_13.mp3;07:30;22/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
